,label,sentence
2946,1," यो गोकुले चुतिया र खतरनाक छ , , , यस लाई राउन्ड किक हानेर नाँक को डाँडी भाँचिदिनुपर्छ ।"
2947,1, पश्चि मा हरु को दलाल प्रचनडे चोर ।
2948,1, यो डाका हरु भन्दात राजानै ठिकछ ।
2949,1, यो साले कुकुर हो प्रचण्ड यो लाई यो भासण गर्दा अलि कति पनि लाज लाग्दैन हुनु त बेस्यालय को मालिक भए के को लाज हुन्छ र ।
2950,1, यो साले कुकुर हो प्रचण्ड यो लाई यो भासण गर्दा अलि कति पनि लाज लाग्दैन हुनु त बेस्यालय को मालिक भए के को लाज हुन्छ र ।
2951,1, राजा हटेर जन्ता लाई के फाएदा भयो जन्ता झन बल्त्कार चोरि बडे को छ कि चोर पनि कस्तो ३८ कुईन्टल सम्म चोरि हुन्छ प्रचन्ड र केपि अोलि दुई जना ले जन्ता अघाए को हो रराज अतिए र मात्र गनतन्त्र अाए को नअातिनु हो भने नेपाल मा गारो हुनथियो ।
2952,1, अनि यो हत्यारा ज्ञाने चोर लाई जेल कोच्नु पर्छ ।
2953,1, ओय साला पुर्बा अतनकारी परचनडा तँ चोर के भनिस हाम्रो देश का महाराजधिराजलाइ ।
2954,1, ओय साला पुर्बा अतनकारी परचनडा तँ चोर के भनिस हाम्रो देश का महाराजधिराजलाइ ।
2955,1, राजा आउ देश बचाउ प्रचन्ड् चोर डाँ का लाई यो देश बाटा भगाऊ ।
2956,1, नेपकौ केपि कुकुरलाइ गौलि हानुपरछ कुकुर डाकालाइ ।
2957,1, नेपकौ केपि कुकुरलाइ गौलि हानुपरछ कुकुर डाकालाइ ।
2958,1, नेता र बलत्कारी र घुसखोरी लाई मारेउ भने तिमि हरु साथ छ नेपाली जन्ता को ।
2959,1, शबै चाेर नेता परचनद महाचाेर जनता मारने शमपति बैक लुटने देश टुकराउने शमुद्व मा डुबेर मारउ ।
2960,1, बिप्लव का नेता हरु लाई मकेभन्चाहानछु कि देश का सोजासाज जन्ता लाई केहि नहोस र यो भ्रष्चारि दलाल भुसिया कुकुर हरु लाई ठिक पार्न गोलि ठोक्नु परे ठोक्नुहोस तेस् मा राम्रो पनि सात र सपोट रहनेछ ।
2961,1, दिक्क लाग्छ कस्तो कुकुर हरू नेता हरू भएकाे देश मा जन्मिएछ थुईक्क ।
2962,1, साला त्यो भ्रष्ट कुपत्रुकार किशोर भन्ने ले त रबि पत्रकार हैन भने को होला ।
2963,1, राडि का बान हरु ।
2964,1," रबि लाई पुलिस ले समातो रबि हत्यारा हो भन्दै खुब चम्कियो एउ टा नरपिसाच किसोर श्रेष्ठ भन्ने जन्तु , भिडियाे मिडिया मा फैलाउने पनि तेईहो भन्छन , तीन करोड जनता ले संखा गरे का छन त्यो जन्तु माथी बुदासैनि को हत्यारा तेइहो भनेर तेस लाई किन समातियेन ?"
2965,1, यो डिसलाइक गर्ने १२ जाना लाई रबि ज्यु हिरासत मा भए को मन पर्ने थिएछ भने पछि खाते हरु ... ... ... . ?
2966,1, यो मुला चनद नेपल् छनेल् का थियो जब चितवन मा आन्दोलन तथा विभिन्न कुरा भयो लाज छैन है अहिले रबि दाई निस्कने बेला चै अनुवार देखाइराछ हुत्तिहारा ।
2967,1, यो डिसलाइक गर्ने १२ जाना लाई रबि ज्यु हिरासत मा भए को मन पर्ने थिएछ भने पछि खाते हरु हो म त ईन्डिया बाट पनि कति खुशी छु रबि ज्यु बाहिर आउनु भए को मा ।
2968,1, यदि रबिदाई लाई केही भयो भने साले नेपाल को चोर नेत क् प् ओलि लाई सिधाईदिने हो र नया सम्बिब्धान लिउने हो नेपाल को नेता हरु चोर छ सबै ।
2969,1, यदि रबिदाई लाई केही भयो भने साले नेपाल को चोर नेत क् प् ओलि लाई सिधाईदिने हो र नया सम्बिब्धान लिउने हो नेपाल को नेता हरु चोर छ सबै ।
2970,1, खाते युटुबे हरु युटुबेनै हुन किन की भित्र न्युज भिन्दैर शीर्षक भिन्दै किन राख्छौ आफ्नो भुउज बराउन खाते मुलाहो सहिर सत्तेकुरा को प्रसारण गर्न तिमि हरु लाई पनि जनता ले सरसम्मान गर्छ गाली गर्दैनन धन्यवाद ।
2971,1, खाते युटुबे हरु युटुबेनै हुन किन की भित्र न्युज भिन्दैर शीर्षक भिन्दै किन राख्छौ आफ्नो भुउज बराउन खाते मुलाहो सहिर सत्तेकुरा को प्रसारण गर्न तिमि हरु लाई पनि जनता ले सरसम्मान गर्छ गाली गर्दैनन धन्यवाद ।
2972,1, त्यो कन्डम फुटेर जन्मे को दिल निशानि ले मात्र हो रबि को बिरोध गर्ने ।
2973,1," यो रिसि धमला डाका हो कस्तो हल्का तर्क गर्छ मुला ले , यो दलाल हो , यो केपि अोलि र प्रचण्ड को चम्चा मात्रै होइन भारत को गुलाम हो ।"
2974,1, यो धमाला साला पसु हो पाति को झोले ।
2975,1, ॠषि धमला पागल हाे हावाकाे सब लाई थहा छ कस ले दिएकाे पत्रकारकाे नक्कली लैसन ... ।
2976,1, हिजो आ को युटुबे को प्रश्न सोधाइ हेर मुजि ।
2977,1, ऋषि धमाला चाहिँ भ्रष्ट दलाल चोर नेता हरु को चम्चे हो ।
2978,1, यो ऋषि धमला १००%भारत को दलाल हो ।
2979,1, यो ऋषि कुकुर को के कुरा गर्नु खै ।
2980,1, सबै जान हावा हावा गफ गरेर बस्छन् मुजि हरु ।
2981,1, ऋषि धमला पार्टी को जुठो खाने भतुवा कुकुर हाे 100% थुक्क चाेर ।
2982,1, ऋषि धमला पार्टी को जुठो खाने भतुवा कुकुर हाे 100% थुक्क चाेर ।
2983,1, जनतालाइ विभाजन गर्ने नै चोर नेता हरू हुन ।
2984,1, मेयर ले त्यही भन्दिदा चै अपराधी ?
2985,1, आफु ले गरे चमत्कार अरु ले गरे बलात्कार ?
2986,1, आफु ले गरे चमत्कार अरु ले गरे बलात्कार हेल्लो चौथो लिंगि हरु ?
2987,1, खाते पत्रकार को नाक को डाँडि मात्र होईन हात खुट्टा नै भाँचिदिनु पर्छ साले कुकुर को ।
2988,1, खाते पत्रकार को नाक को डाँडि मात्र होईन हात खुट्टा नै भाँचिदिनु पर्छ साले कुकुर को ।
2989,1, हुनत मपनी क्षेत्री हो तर धिकार छ यो मुजि बाहुन बादी मिडिया र बाहुन हरु प्रति ।
2990,1, साला नालायक रेपोतेर् . तँलाइ . भेट्यो भने तेरै माइक थुतेर तेरो मुख फुट्ने गरि बजाउछु साले .. बोल्ने शैलि त थोप्पो नरहेछ गधा को ।
2991,1, साला नालायक रेपोतेर् . तँलाइ . भेट्यो भने तेरै माइक थुतेर तेरो मुख फुट्ने गरि बजाउछु साले .. बोल्ने शैलि त थोप्पो नरहेछ गधा को ।
2992,1, यिनै राडिकाछोरा हरु ले गर्दा देश बिकास हुन नसके को हो ।
2993,1, समाज मा भार्न्ति फैलाउने गलत समाचार देखाउने सहि मान्छे लाई गलत गलत लाई सहि पार्ने यिनै माच्चिक्नि हरु हुन ।
2994,1, चुप साला चाटुकार पत्रुझार .. ।
2995,1, मेयर साब 100 & सहि हो यस्तै नेता हरू को जरुरत छ नेपाल मा सलाम छ द्ववारिका सर नाक हैन ढाडनै भाचनु घुसखोरि जग्गा माफिया का भरौटे पत्रुकारनै हो इ कुकुरहारु लाई छोडनु हुदैन ।
2996,1, गल्लि का भुक्ने कुकुर हरू हिजोआज कता गएछन रबि दाईकाे माहानता हेरेर केही कुरा सिक भाडा का टट्टू हरू ।
2997,1, गद्दार सर्कार को आँखा लागि सक्यो ।
2998,1, नेपालि को इज्जत फाक्यो कुकुर कुकुर्नी हरु ले पाहुनालाइ राम्रो सङ स्वागत गरेन कम्सेकम २ हात जोदि नमस्ते त गर्नु पर्छ नि ।
2999,1," लाज पचे का नकचरा नेता हरु केही गरुम अब केही सकिम अब दुनियाँ कहाँ देखि कहाँ पुगिसके को छ तिमी स्याल नेता हरु आफ्नो दुनु सोझ्याउन , होईन देश सोझ्याउन तिर लाग ।"
3000,1, जस्तै कि तिनी हरु घर मा आफ्ना बा आमालाइ नि इन्कार गर्ने अलछिना हरु हुन ।
3001,1," 2 , 3 दिन काठमाडौ शहर झिलिमिली बनाएर के गर्नु सधैं भरी यस्तो बनाउन साला चोर भ्रष्टाचार लुटेरा नेता हो ।"
3002,1, साला भिकारी हरु तिम्रा बाउ भन्दा पनि ठूलो होला ।
3003,1, आखिर मा देश र जनता लाई यी बेइमान कुकुर हरु ले केहिपनि गर्ने होइनन् ।
3004,1, यो काङ्ग्रेस झन चोर दलाल हो के हि गर्दैन ।
3005,1, गगन थापा रणडी को छोरा माचिक्ने चोर कुकुर अझ पढ्नै नसक्ने लेख लाई र कमेन्ट लाई बन्द गर्नु पर्छ भन्द के भो मान्यवर ?
3006,1, यो काङ्ग्रेस भस्ट्चार गर्ने हो चोर हो भनेर र कम्युनिस्ट बलत्कार हत्यारा भनेर यस्ता कुकुर हरु लाई भोट दिएर केही हुदैन अब हामि ले सबै सचेत भै सके को छौ र हुनु पर्छ यो चोर हरु लाई पत्यसाप गर्नु पर्छ ।
3007,1, तेस्ता मुजि हरु पनि प्रतिपक्षी रे !
3008,1, गगन गर्जियो तर योपनि त हिजु को दिन मा तेस्तैहो साले कुकुर ।
3009,1, यो रा* रास्ट्रपति लाइ कस् ले बोले को बुझ्छ त ।
3010,1, तिमी जस्ता नारी यो देश को राष्ट्रपति भन्न पनि लाज हुन्छ आफैलाइ आफ्नै श्रीमान को हत्या गर्ने जाठी थुलो कुरा किन लाज छैन ।
3011,1, केपि चोर को पछि लागेर आफ्नै श्रीमान मार्ने छि छि अब धेरै छैन तिम्रो दिन ।
3012,1, उस्ता मुजि पनि देश को राष्ट्र पथि थुक्क साला ।
3013,1, उस्ता मुजि पनि देश को राष्ट्र पथि थुक्क साला ।
3014,1, बिध्यादेबि साले रण्डि को छोरी पोईमारा पसुपति ले तेरो छिटै अन्त्य गरून् अरु को इज्जत गर्न आउदैन रैच ।
3015,1, शेरे बोल्छनै तेस्तै पत नपाउदा मुर्छा परेछ साला चोर हुनत म बिध्या भन्दारि लाई हाई हाई भन्न खोजे को होइन है साथी हो ।
3016,1, याे मदनेकि स्वास्नी हाे कि केपिकि रखेल ?
3017,1, थुक्क रण्डी के बोल्नु पर्छ के बोल्नु हुदैन भन्ने कुरा पनि थाहाँ छैन ।
3018,1, साला दिलनिसानी मगर त चुपलाग साला खाते यो सब त जस्तो भस्ट्चार र घुस खोर र दालाल हरु को काम हो रबि सर लाई फसाउन लाई ।
3019,1, साला दिलनिसानी मगर त चुपलाग साला खाते यो सब त जस्तो भस्ट्चार र घुस खोर र दालाल हरु को काम हो रबि सर लाई फसाउन लाई ।
3020,1, सुँगुर ले माथी गयर गु खान पाउछु भन्नू र यो साला सुँगुर दिल साचो बोल्नु यौतै हो ।
3021,1, साले कुकुर पत्रकार चुतिया तो लाई इन्डिया को चिन्ता लाग्यो जानू उतै मुन्टिनु कुकुर ।
3022,1, साले कुकुर पत्रकार चुतिया तो लाई इन्डिया को चिन्ता लाग्यो जानू उतै मुन्टिनु कुकुर ।
3023,1, साले कुकुर पत्रकार चुतिया तो लाई इन्डिया को चिन्ता लाग्यो जानू उतै मुन्टिनु कुकुर ।
3024,1, सहि विश्लेषण केशी डा साब मिडिया भने कै नेपाल का चुतिया छ्न एउटा सहि कुरा लेख्दैनन ।
3025,1, यो खाते पत्रकार चही गु खा साल तेरो पत्रकार गर्न आउदैन भने किन गर्नु ।
3026,1, यो खाते पत्रकार चही गु खा साल तेरो पत्रकार गर्न आउदैन भने किन गर्नु ।
3027,1," यो चिक्ने पत्रकार विहारी परेछ की कसो मुजी नेपाल को बारे मा प्रशन गनुनी के नेपाल देश ईन्डीया को कुनै स्टेट होर सुरेन्द्र केसीसग प्रशन गनु यार अच्म आझै 5 , 7बषेॅ पडेर आऊ पत्रकार भाई ।"
3028,1," यो चिक्ने पत्रकार विहारी परेछ की कसो मुजी नेपाल को बारे मा प्रशन गनुनी के नेपाल देश ईन्डीया को कुनै स्टेट होर सुरेन्द्र केसीसग प्रशन गनु यार अच्म आझै 5 , 7बषेॅ पडेर आऊ पत्रकार भाई ।"
3029,1," यो चिक्ने पत्रकार विहारी परेछ की कसो मुजी नेपाल को बारे मा प्रशन गनुनी के नेपाल देश ईन्डीया को कुनै स्टेट होर सुरेन्द्र केसीसग प्रशन गनु यार अच्म आझै 5 , 7बषेॅ पडेर आऊ पत्रकार भाई ।"
3030,1, यो खाते पत्रकार को प्रशन कस्तो लामो मा. .. चि साले थुक खाते तेरो बुद्धि अलिक सिकेर बोल्नुपर्छ ।
3031,1, यो खाते पत्रकार को प्रशन कस्तो लामो मा. .. चि साले थुक खाते तेरो बुद्धि अलिक सिकेर बोल्नुपर्छ ।
3032,1, यो चोर पत्रकार कसरी पत्रकार भयो यो त कुल्ली भरिए को हैसियत नै नभए को पत्रकार कसरी सुरेन्द्र केसी संग अन्तरबार्ता दिन पुगेयो !
3033,1, राडि को बान पाखे पत्रकार तै ले सोद्नी प्रसन एस्तै हो पाखन्डि ।
3034,1, राडि को बान पाखे पत्रकार तै ले सोद्नी प्रसन एस्तै हो पाखन्डि ।
3035,1, मुख मा थप्पड हान्न पर्नी पत्रकार रैछ खाते ।
3036,1, यो कुकुर पत्रकार चुतिया बोल्ने शैली सोध्ने प्रश्न्न एक दाम गालत हो यस्ता पत्रकार हुनु भान्दा नहुनु बेस हो साले चोर पत्रकार ।
3037,1, यो कुकुर पत्रकार चुतिया बोल्ने शैली सोध्ने प्रश्न्न एक दाम गालत हो यस्ता पत्रकार हुनु भान्दा नहुनु बेस हो साले चोर पत्रकार ।
3038,1, यो कुकुर पत्रकार चुतिया बोल्ने शैली सोध्ने प्रश्न्न एक दाम गालत हो यस्ता पत्रकार हुनु भान्दा नहुनु बेस हो साले चोर पत्रकार ।
3039,1, यो मुजि पुन्य आफै लेखचर दिन्छ लामो जस्तो केपि प्रचण्ड सरकार लाई अब बिपल्ब ले खोजिखोजी दिन्छ दन्क ।
3040,1, यो मुजि पुन्य आफै लेखचर दिन्छ लामो जस्तो केपि प्रचण्ड सरकार लाई अब बिपल्ब ले खोजिखोजी दिन्छ दन्क ।
3041,1, पुन्य गौतम ओलि को पाल्तु कुकुर हो !
3042,1, यू पुन्य आफ्ना आमा दिदीबहिनी र श्रीमति लाई पनि पैसा मा बेच्छ होलीयन को मुत्र पिएर मति भ्रष्ट भए को छ ।
3043,1, यू पुन्य आफ्ना आमा दिदीबहिनी र श्रीमति लाई पनि पैसा मा बेच्छ होलीयन को मुत्र पिएर मति भ्रष्ट भए को छ ।
3044,1, यो अपराधि प्रचन्डे को झोले धेरै फुर्ति नगरे हुन्छ पुन्य गौतम कुकुर हो ।
3045,1, ई पुन्ने गौतम भन्नेब्यक्ती को जिब्रो किन नकाटेको होला बाउला कुकुर जस्तै भुकने मात्र हो सहिकुरा कहिलै सत्यकुरा भोल्दैन ।
3046,1, पुन्य गौतम हिजोआज बौलाए को रहेछ के बोल्नु हुन्छ र हुँदैन त्यो पनि थाहा छैन ।
3047,1, बाैला गाैतम जेमन लाछ तेहि बाेलछस ।
3048,1, यो मुजि हो पुन्य गौतम साला अन्ध भक्त ।
3049,1, यो मुजि हो पुन्य गौतम साला अन्ध भक्त ।
3050,1, पुन्य बाैला तलाइ लावलागदैन जेपनि बाेन ।
3051,1, हान न हो सागर जि यो साला को दशै को मा मा बस्नी गरि हान्नु पर्यो कुकुर बदि भुक्दै छ ।
3052,1, हान न हो सागर जि यो साला को दशै को मा मा बस्नी गरि हान्नु पर्यो कुकुर बदि भुक्दै छ ।
3053,1, पुन्य गौतम ग्यानेन्द्र साहि को घटना मा नेकपा लाई आरोप लागे को भय रण्डि को बान किन तेरो पुलिस ले समाउदैन ।
3054,1, पुन्य भन्ने कुकुरलाइ गुउ खुवाउन पर्छ अनि मात्र यस् ले सहि बोल्छ ।
3055,1, यो पुण्य गौतम सरकार को नोकर नभए पनि नेकपा को अवश्य बफादार कुक्कुर हो ।
3056,1, देस र जन्ता को सेवा गर्छु भन्न लाज लाग्दैन रन्डि को छोरा पुन्री गौतम ।
3057,1, यो साला पून्य कहिले मर्छ होला कुकूर भूके जस्तै भूक्छ ।
3058,1, यस को र बाबुराम को पीएडी ऊसतै चोर पुन्य पातकी डाका ।
3059,1, यस को र बाबुराम को पीएडी ऊसतै चोर पुन्य पातकी डाका ।
3060,1, यो कुकुर को छाऊरो ले गलत भन्दैछ यो कुकुर भने को बेरोजगार झोले हो यस ले नेपाली को भलो चाहन्न है यस को कुरो मा सत्यता छैन ।
3061,1, यो कुकुर को छाऊरो ले गलत भन्दैछ यो कुकुर भने को बेरोजगार झोले हो यस ले नेपाली को भलो चाहन्न है यस को कुरो मा सत्यता छैन ।
3062,1, यो पन्ने मुजिलाइ ब्रेनवास गर्नकोलागि राडिकाछोरा ले खटाए को छ ।
3063,1, यो पन्ने मुजिलाइ ब्रेनवास गर्नकोलागि राडिकाछोरा ले खटाए को छ ।
3064,1, यो चिक्नेलाइ कन्डो मा अागो लाऊोन कसै ले ।
3065,1, यो साला कुकुर पुन्णु लाइ लात हानेर आउट गर्नु पर्छ कुकुर बलतकारि यइ हो ।
3066,1, यो साला कुकुर पुन्णु लाइ लात हानेर आउट गर्नु पर्छ कुकुर बलतकारि यइ हो ।
3067,1, यो मुजि बोलेर जित्न सक्दैन अनि दुनियाँ उदाहरण दिन्छ साले खाते ।
3068,1, यो मुजि बोलेर जित्न सक्दैन अनि दुनियाँ उदाहरण दिन्छ साले खाते ।
3069,1, यो मा चिक्ने रन्डि को छोरो मास्टर लाई टुडिखेल मा जिउदै चिरि चिरि नुन खुर्सानि दल्लनु पर्छ ... .. खुकुरि ले घाटि रेटनु पर्ने थियो धन्यवाद रवि दाई अघि बढनुस् ।
3070,1, धाेती सले चाेर खाते नेपाल अएर नेपाली चेलीबेटी लाई फासी गनुपछ बलात्कार लाई ।
3071,1, त्यो साले इन्डियन लाई मार्नु पर्छ म बस्न तयार छु जेल मा बरु मार त्यो खाते लाई ।
3072,1, क्यामेरा एकछी न बन्द गरेर रगत छात्ने गरि हान्नु पर्ने थियो साले कुकुर लाई यति रिस त आज सम्म उठे को छैन ।
3073,1, साला धोति लाइ करेन्ट लगाएर जुत्ता को माला र कालो मोसो दलेर भारत लखेट्नुपर्छ ।
3074,1, भगवान कसम मलाइ त्यो साला धोती नरपिचास को मुख सम्म हेर्दा यो भिडियो हेर्दा मै ले भेटे भने मै ले आफै काटेर साला लाई हजार टुत्रा पारिदियर बरु जन्म कैद बस्दाम झै भैसक्यौ ।
3075,1, भगवान कसम मलाइ त्यो साला धोती नरपिचास को मुख सम्म हेर्दा यो भिडियो हेर्दा मै ले भेटे भने मै ले आफै काटेर साला लाई हजार टुत्रा पारिदियर बरु जन्म कैद बस्दाम झै भैसक्यौ ।
3076,1, पुलिस बन्यो ओकील बन्यो भन्ने हरू भारतीय दलाल हुन साला कुकुर हरू ।
3077,1, यो लालिगुरास सस्था सुरेन्द्र केही पनि श्याम प्रदेशी जस्तै चोर डाका रछ साले यस लाई छोडनु हुन्न दलाल चोर लाई ।
3078,1, थुक्क यस्तो पनि राज्य हुन्छ देश चलाउन सक्दैनौ भने जोगी बनेर हिड कुकुर हरु ।
3079,1, साला यो यता हाजिर उता हाजिर भन्ने देखेर त यस्तो रिस उठ्छ कि कुरै छोड राम्रो Cओमेन्त् गर न हो ।
3080,1, घुसखोर ददाल भ्रस्ट लाई मुर्दाबाद ।
3081,1, आनुहार हेर्दा नै दलाल भ्रष्टाचारी गुण्डा देखिन्छ ।
3082,1, तेरै गुरु मात्र राम्राे हाे ढाेङ्गि ढाेङ्गि काहा बाट अायाे याे लिटल बुघ पाखन्डि साला ।
3083,1, धर्म लाई सम्मान गर्छु तर यी चोर हरु लाई तह लगाउनु हाजिर हुनु त ।
3084,1, राजा बाट जनता भए भने तिमि त जनता बाट नेता भ का हौ भोलि फेरि फर्किनु पर्ला याद राख चोर नेता र भ्रष्टाचार कर्मचारी ।
3085,1, यो चिक्ने गुरु खै कता छ ंC गुरु को जाठा हरु यो कुन दुनियाँ हो माधरचोत हरु त्यो जाठो गुरु को थोपडा हेर्न पाउनु पर्यो म्च् ।
3086,1, यो चिक्ने गुरु खै कता छ ंC गुरु को जाठा हरु यो कुन दुनियाँ हो माधरचोत हरु त्यो जाठो गुरु को थोपडा हेर्न पाउनु पर्यो म्च् ।
3087,1, यो चिक्ने गुरु खै कता छ ंC गुरु को जाठा हरु यो कुन दुनियाँ हो माधरचोत हरु त्यो जाठो गुरु को थोपडा हेर्न पाउनु पर्यो म्च् ।
3088,1, यो चिक्ने गुरु खै कता छ ंC गुरु को जाठा हरु यो कुन दुनियाँ हो माधरचोत हरु त्यो जाठो गुरु को थोपडा हेर्न पाउनु पर्यो म्च् ।
3089,1, राम बा. बम्जन मुजि घन्टा गुरु ।
3090,1, मुजि गुरु रे भिखारि हो ।
3091,1," त्यो बलात्कारी बाउ को छोरो कता गयो मुजि , रबि दाजु हिरासत मा हुदा खुब 10 लाख माग्यो भनेर आरोप लगाईरा को थियो रण्डि को छोरो ।"
3092,1," त्यो बलात्कारी बाउ को छोरो कता गयो मुजि , रबि दाजु हिरासत मा हुदा खुब 10 लाख माग्यो भनेर आरोप लगाईरा को थियो रण्डि को छोरो ।"
3093,1," त्यो बलात्कारी बाउ को छोरो कता गयो मुजि , रबि दाजु हिरासत मा हुदा खुब 10 लाख माग्यो भनेर आरोप लगाईरा को थियो रण्डि को छोरो ।"
3094,1, डिसलाईक गर्ने हरु गधा हरु नेता का गोठाला हरु आजै मर साले हरु यति राम्रो खबर लाई डिसलाईक गर्छन् चोर हरु ।
3095,1, डिसलाईक गर्ने हरु गधा हरु नेता का गोठाला हरु आजै मर साले हरु यति राम्रो खबर लाई डिसलाईक गर्छन् चोर हरु ।
3096,1, 334 जना भ्रष्टचारी का सन्तान हरू को हात मा किरा परिसकेछ दिस्लिके हान्न ।
3097,1, थुईक्क एमाले को गोठालो यस्ता मुला जड्या दलाली पुण्य गौतम खाली बिदेसि को गुनगान र बढाइचढाइ मात्रै गर्छ ।
3098,1, मलाइ रातो कोट लगाउने मित्र को कुरा साह्रै मन पर्यो तर यो अर्को क्प् को झोले जुठेभात खाने खाते को कुरा सुन्दा चै मेरो साच्चै पारो तातेर आयो हौ ।
3099,1, नेकपा को मुला को Pःड् पशुपति मा सेलाउन लगे हुन्छ तेरि मा टोक्ने हरु पढाइ को घमण्ड तर बुद्धि भने चाक मुनि रहेछ मुला को !
3100,1," यो ओली को चम्चा घोकन्ते विद्यावाला « Pह्द् स्ोलर् ^ खाते दते सोध्छ , जेहोश ओली को उखान टुक् का सब रटेछ , यस्तै गुं घोकन्ते ले धेरै पढेर हो गतिलो पढ्ने को पनि नेपाल मा इज्जत न भा को !"
3101,1, यो नेता भनाउदो कस को चेलो हो लार भायौ गाजा खाएर बो लिरहे को छ ला परशन एउ टा उतर अर कै पो दिनछ बा कै रनडि को चेलो हो ।
3102,1," ओए मुजि पुन्य गौतम खाली बिदेसि को गुनगान र बढाइचढाइ मात्रै गर्छस , , ?"
3103,1," Pःड् वाला नेता रे छि छि छि छि लाज लाग्नु पर्ने , एउटा प्रश्न को उत्तर दिन ३ पटक सोध्दा त कुरा अर्को तिर मोडछ यस्तो खाते नेता लाई अब कहिले नबोलाउनु होला !"
3104,1, नेकपा को मुला को Pःड् पशुपति मा सेलाउन लगे हुन्छ तेरि मा टोक्ने हरु पढाइ को घमण्ड तर बुद्धि भने आLऊ रहेछ मुला को !
3105,1, का काम गरे को छ तेरो सरकार ले साला पुर्ती लाउछस ।
3106,1, यस ले पनि रण्डी मदर मुन को सुक्रकिट मिसाए को होलि वाइन खाए को होला र ढाकछोप गरि बोल्छ ।
3107,1," यो कस्तो पत्रु मान्छे , नालायक धिक्कार होसा तेरो जीवन त ?"
3108,1, यो मुजि पाठक जापान मा मासु बोग्दा बोग्दा गरेर आए को खुबै ठूलो ठूलो भुग्छ साले कुत्त ।
3109,1, यो मुजि पाठक जापान मा मासु बोग्दा बोग्दा गरेर आए को खुबै ठूलो ठूलो भुग्छ साले कुत्त ।
3110,1, यो रन्डी को छोरो अरिंगाल पाठक लै चार पाटे मुडेर खुला मंच मा उल्टो पारेर झुन डाउ न पर्छ ... ।
3111,1, इ माचिक्ने नेता हरुलाइ थेगान नलगाउने हो भने ।
3112,1, यो कस्तो कमिनीस्ट माचिक्ने झुट कती बोले का जाठा हरू कमिनीस्ट का नेता भनादा ।
3113,1," साला खाते नेता हरू चुप लाक अब नेपाल मा नेपाली जनता ले , राजा लेयाउने हाे जय राजा जय नेपाल राजा ले नेपाल बनायाकाे हाे नेपाल ले राजा हाेईन् राजा अाउ नेपाल बचाउ ।"
3114,1, राजा ले एकीकरण गरेर बनाए को देश मा छाती फुल्काएर म नेपाली हु भन्न पाए को छ अझ ठुलो स्वर साला आतंककारी ।
3115,1," यो मुजि नगेन्द्र साही म लाई भन तेरो पार्टी को के योगदान छ , मुजि देशद्रही जंगली तेरो केपि प्रचण्ड ले बना को देश हो यो , तेरो बाउ को बिर्ता हो यो ।"
3116,1," यो मुजि नगेन्द्र साही म लाई भन तेरो पार्टी को के योगदान छ , मुजि देशद्रही जंगली तेरो केपि प्रचण्ड ले बना को देश हो यो , तेरो बाउ को बिर्ता हो यो ।"
3117,1, भन्दे एउ टा राजा फाल्ने मुर्कट्टा हरु आज हज्जारौं ब्वाँसा मिलेर गिद्ध ले सिनो लुछे जसरी लुटेर देश नै सखाप पार्र्यो ।
3118,1, यो मुजि नेकपा कि गुखा को नेता को बोली हेर्दै चोर जस्तो लाग्यो ।
3119,1, खाते नेतागिरि गर्ने हरु जति सबै लाई कुनै कार्यक्रम राखेर समेलन गराउ त्यस पछि बम बिस्फोट गराएर सबै लाई ध्वस्त पार्न मै ले बम बिस्फोट गराएर आफ्नो ज्यान दिन ससक्छु ता की मेरा सन्तति ले पनि नेपाली हु भनेर गर्व गर्न सकुन ।
3120,1, यो माचिक्ने क्प् र प्रचन्द लाइ सिदै गोलि हान्छु रादि को छोरा हरु देश दोर्ही जनता को पशिना चुसिरा छस नि यो मुजि प्रत्र कार को नि ।
3121,1, यो रन्डि को बाहान नगेन्द्र चम्चा साला ।
3122,1, यो रन्डि को बाहान नगेन्द्र चम्चा साला ।
3123,1, साला राज तन्र्त आयो भने नेपालि जन्तालाइ लुटन पाइ न्न जन्ता को बुइ चढेर नेपालि जन्ता माथि राज गर्न पाइन्न भन्ने यी इसाइ का डलरे हरु लाइ थाहा थ तेसै ले राजतन्तर को बिरोध गर्छन यी साला धर्म बेचुवा देश बेचुवा पाय सम्म चेलिबेटि सम्म बेच्छन् साले इसाइ डलरे हरु ।
3124,1, साला राज तन्र्त आयो भने नेपालि जन्तालाइ लुटन पाइ न्न जन्ता को बुइ चढेर नेपालि जन्ता माथि राज गर्न पाइन्न भन्ने यी इसाइ का डलरे हरु लाइ थाहा थ तेसै ले राजतन्तर को बिरोध गर्छन यी साला धर्म बेचुवा देश बेचुवा पाय सम्म चेलिबेटि सम्म बेच्छन् साले इसाइ डलरे हरु ।
3125,1, साला राज तन्र्त आयो भने नेपालि जन्तालाइ लुटन पाइ न्न जन्ता को बुइ चढेर नेपालि जन्ता माथि राज गर्न पाइन्न भन्ने यी इसाइ का डलरे हरु लाइ थाहा थ तेसै ले राजतन्तर को बिरोध गर्छन यी साला धर्म बेचुवा देश बेचुवा पाय सम्म चेलिबेटि सम्म बेच्छन् साले इसाइ डलरे हरु ।
